UserId,UserName,Title,ActionDate,Description,ActionType,ActionOn,DateTime,ObjectName,ObjectType
sasadm,SAS Administrator,,2024-02-05,,added,Stored process,05/02/2024 16:12:59,run_ecm_setinit_check,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 16:13:02,Ent Case Mgmt Server 6.3,
sasadm,SAS Administrator,,2024-02-05,,updated,Folder,05/02/2024 16:13:02,Application SAS Code,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,ecm_efile_report_history,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,ecm_financial_summary_calc,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,ecm_generate_sar_report,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,ecm_get_ptl_id_partys_for_party,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,ecm_load_efile_data,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,ecm_related_item_for_incident,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,ecm_subject_search,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,ecmrr_efile,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,ecmrr_efile_data_loader,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,ecmrr_preview,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,ecmrr_run_resp_fincen_report,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,getSocialNetwork,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,getSocialNetworkNodeDetails,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,growSocialNetworkNode,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:13:02,run_ecm_setinit_check,
sasadm,SAS Administrator,,2024-02-05,,added,Application,05/02/2024 16:13:53,Compliance Solutions Svr 7.1,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 16:13:53,SAS Compliance Solutions,
sasadm,SAS Administrator,,2024-02-05,,added,User group,05/02/2024 16:13:53,Business Unit Knowledge Center,Group
sasadm,SAS Administrator,,2024-02-05,,added,User group,05/02/2024 16:13:53,Core,Group
sasadm,SAS Administrator,,2024-02-05,,added,User group,05/02/2024 16:13:53,Knowledge Center,Group
sasadm,SAS Administrator,,2024-02-05,,updated,Folder,05/02/2024 16:13:53,Compliance Solutions Svr,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 16:13:55,Compliance Solutions Svr 7.1,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 16:14:01,Application SAS Code,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 16:14:08,SAS Compliance Solutions,
sasadm,SAS Administrator,,2024-02-05,,added,Stored process,05/02/2024 16:14:48,fcf_sa_test_scenarios_sp,
sasadm,SAS Administrator,,2024-02-05,,added,Stored process,05/02/2024 16:14:48,rc_resp_report,
sasadm,SAS Administrator,,2024-02-05,,added,Stored process,05/02/2024 16:14:48,rc_validate,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 16:14:49,Compliance Solutions Svr 7.1,
sasadm,SAS Administrator,,2024-02-05,,updated,Folder,05/02/2024 16:14:49,Application SAS Code,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:14:49,fcf_sa_test_scenarios_sp,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:14:49,rc_resp_report,
sasadm,SAS Administrator,,2024-02-05,,updated,Stored process,05/02/2024 16:14:49,rc_validate,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 16:15:15,Compliance Solutions Svr 7.1,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 16:15:35,SAS Data Integration Studio,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 16:15:39,DI Studio Server Data 4.7,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 16:15:42,DI Studio Common Data,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 16:15:46,Condition Action Sets,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 16:15:50,Generated Transformations,
sasadm,SAS Administrator,,2024-02-05,,added,Application,05/02/2024 16:15:53,DI Studio Server Data 4.7,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Abort,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Abort After Looping,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Abort All Processes,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Abort Remaining,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Add Row To Error Table,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Add Row to Exception Table,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Custom,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Do Not Create Report,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Email Report,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,None,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Save Report,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Save Table,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Send Email,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Send Entry To Dataset,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Send Entry To File,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Send Event,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Send Job Status,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Set Target Column Value,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Set Target Column Value to Missing,
sasadm,SAS Administrator,,2024-02-05,,added,Action,05/02/2024 16:16:03,Skip the Record,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Data Exception,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Data Modified,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Error In Process,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Errors,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Lookup Failed,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Lookup Table Missing,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,No Lookup Rows,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Send Job Status,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Successful,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Successful RC=1,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Successful RC=2,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Successful RC=3,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Table Created,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Table Does Not Exist,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Table Dropped,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Table Not Match Meta,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Table Truncated,
sasadm,SAS Administrator,,2024-02-05,,added,Condition,05/02/2024 16:16:03,Warnings,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Data Exception,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Send Job Status,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Data Modified,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Error in Process,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Errors,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Lookup Not Found,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Lookup Table Missing,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Lookup Table Missing Records,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Successful,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Successful RC=1,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Successful RC=2,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Successful RC=3,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Table Created,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Table Different,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Table Does not Exist,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Table Dropped,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Table Truncated,
sasadm,SAS Administrator,,2024-02-05,,added,Conditional action set,05/02/2024 16:16:03,Set Warnings,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Abort,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Abort After Looping,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Abort All Processes,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Abort Remaining,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Add Row To Error Table,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Add Row to Exception Table,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Custom,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Do Not Create Report,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Email Report,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,None,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Save Report,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Save Table,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Send Email,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Send Entry To Dataset,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Send Entry To File,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Send Event,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Send Job Status,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Set Target Column Value,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Set Target Column Value to Missing,
sasadm,SAS Administrator,,2024-02-05,,updated,Action,05/02/2024 16:16:03,Skip the Record,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Data Exception,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Data Modified,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Error In Process,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Errors,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Lookup Failed,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Lookup Table Missing,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,No Lookup Rows,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Send Job Status,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Successful,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Successful RC=1,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Successful RC=2,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Successful RC=3,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Table Created,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Table Does Not Exist,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Table Dropped,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Table Not Match Meta,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Table Truncated,
sasadm,SAS Administrator,,2024-02-05,,updated,Condition,05/02/2024 16:16:03,Warnings,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Data Exception,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Send Job Status,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Data Modified,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Error in Process,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Errors,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Lookup Not Found,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Lookup Table Missing,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Lookup Table Missing Records,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Successful,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Successful RC=1,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Successful RC=2,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Successful RC=3,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Table Created,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Table Different,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Table Does not Exist,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Table Dropped,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Table Truncated,
sasadm,SAS Administrator,,2024-02-05,,updated,Conditional action set,05/02/2024 16:16:03,Set Warnings,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Attunity CDC,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Correlations,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Create or Add to a Cluster,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,DB2 CDC,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Distribution Analysis,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Download File From Amazon S3,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Frequency,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,General CDC,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,List Cluster Contents,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,List Data,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,One-Way Frequency,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Oracle CDC,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Publish to Archive,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Publish to Email,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Publish to Queue,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,REST,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Remove Cluster Definition,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,SOAP,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Standardize,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Summary Statistics,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Summary Tables,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Surrogate Key Generator,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Transpose,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,Upload File To Amazon S3,
sasadm,SAS Administrator,,2024-02-05,,added,Generated transformation,05/02/2024 16:16:14,sFTP,
sasadm,SAS Administrator,,2024-02-05,,updated,Generated transformation,05/02/2024 16:16:22,Attunity CDC,
sasadm,SAS Administrator,,2024-02-05,,updated,Generated transformation,05/02/2024 16:16:22,Correlations,
sasadm,SAS Administrator,,2024-02-05,,updated,Generated transformation,05/02/2024 16:16:22,Create or Add to a Cluster,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 16:58:05,Visual Data Builder 7.5,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 16:58:06,Visual Data Builder 7.5,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 16:58:17,Visual Data Builder 7.5,
sasadm,SAS Administrator,,2024-02-05,,added,Application,05/02/2024 16:58:41,Compliance Mid LASR Cfg 7.1,
sasadm,SAS Administrator,,2024-02-05,,added,User group,05/02/2024 16:58:41,AML Analysts,Group
sasadm,SAS Administrator,,2024-02-05,,added,User group,05/02/2024 16:58:41,AML Investigators,Group
sasadm,SAS Administrator,,2024-02-05,,added,User group,05/02/2024 16:58:41,AML Scenario Administrators,Group
sasadm,SAS Administrator,,2024-02-05,,added,User group,05/02/2024 16:58:41,CDD Investigators,Group
sasadm,SAS Administrator,,2024-02-05,,added,User group,05/02/2024 16:58:41,CDD Scenario Manager Users,Group
sasadm,SAS Administrator,,2024-02-05,,updated,Folder,05/02/2024 16:58:41,Compliance Mid LASR Cfg,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 16:58:42,Compliance Mid LASR Cfg 7.1,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 16:58:49,Reports,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 16:58:50,Compliance Mid LASR Cfg 7.1,
sasadm,SAS Administrator,,2024-02-05,,added,Application,05/02/2024 16:59:16,Ent Case Mgmt Mid LASR Cfg 6.3,
sasadm,SAS Administrator,,2024-02-05,,added,User group,05/02/2024 16:59:16,CASE_FINANCIAL,Group
sasadm,SAS Administrator,,2024-02-05,,updated,Folder,05/02/2024 16:59:16,Ent Case Mgmt Mid LASR Cfg,
sasadm,SAS Administrator,,2024-02-05,,updated,User group,05/02/2024 16:59:16,Ent Case Mgmt Users,Group
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 16:59:17,Ent Case Mgmt Mid LASR Cfg 6.3,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 16:59:23,Reports,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 16:59:24,Ent Case Mgmt Mid LASR Cfg 6.3,
sasadm,SAS Administrator,,2024-02-05,", ObjId=A55FVM56.A500001W to IdentityGroup  Name=Social Network Analysis Database Access Group, ObjId=A55FVM56.A500001X.",Add Member,IdentityGroup,05/02/2024 17:00:19,SNA Investigator,Group
sasadm,SAS Administrator,,2024-02-05,", ObjId=A55FVM56.A500001W to Role  Name=SNA_INVESTIGATOR, ObjId=A55FVM56.A500001Y.",Add Member,IdentityGroup,05/02/2024 17:00:19,SNA Investigator,Group
sasadm,SAS Administrator,,2024-02-05,,added,Application,05/02/2024 17:00:19,Social Network Analysis 6.2,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 17:00:19,SAS Social Network Analysis,
sasadm,SAS Administrator,,2024-02-05,,added,Role,05/02/2024 17:00:19,SNA_INVESTIGATOR,ROLE
sasadm,SAS Administrator,,2024-02-05,,added,User group,05/02/2024 17:00:19,SNA Investigator,Group
sasadm,SAS Administrator,,2024-02-05,,added,User group,05/02/2024 17:00:19,Social Network Analysis Database Access Group,Group
sasadm,SAS Administrator,,2024-02-05,,updated,Folder,05/02/2024 17:00:19,Social Network Analysis 6.2,
sasadm,SAS Administrator,,2024-02-05,,added,Authentication domain,05/02/2024 17:00:23,snaDBAuth,
sasadm,SAS Administrator,,2024-02-05,,added,Login,05/02/2024 17:00:33,sna,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 17:00:35,Social Network Analysis 6.2,
sasadm,SAS Administrator,,2024-02-05,"Role  Name=SAS Studio: Report Consumer, ObjId=A55FVM56.A5000020.",Add Member,IdentityGroup,05/02/2024 17:01:15,SASUSERS,Group
sasadm,SAS Administrator,,2024-02-05,"Role  Name=SAS Studio: Usage, ObjId=A55FVM56.A500001Z.",Add Member,IdentityGroup,05/02/2024 17:01:15,SASUSERS,Group
sasadm,SAS Administrator,,2024-02-05,,added,Application,05/02/2024 17:01:15,SAS Studio Mid-Tier 3.8,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 17:01:15,SAS Studio Mid-Tier,
sasadm,SAS Administrator,,2024-02-05,,added,Role,05/02/2024 17:01:15,SAS Studio: Report Consumer,ROLE
sasadm,SAS Administrator,,2024-02-05,,added,Role,05/02/2024 17:01:15,SAS Studio: Usage,ROLE
sasadm,SAS Administrator,,2024-02-05,,updated,Folder,05/02/2024 17:01:15,SAS Studio Mid-Tier 3.8,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 17:01:16,SAS Studio Mid-Tier 3.8,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 17:01:36,SAS Studio Mid-Tier 3.8,
sasadm,SAS Administrator,,2024-02-05,,added,Application,05/02/2024 17:03:03,Workflow Administrator 1.5,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 17:03:03,SAS Workflow Administrator,
sasadm,SAS Administrator,,2024-02-05,,updated,Folder,05/02/2024 17:03:03,Workflow Administrator 1.5,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 17:03:06,Workflow Administrator 1.5,
sasadm,SAS Administrator,,2024-02-05,,added,Application,05/02/2024 17:03:59,Ent Case Mgmt Mid-Tier 6.3,
sasadm,SAS Administrator,,2024-02-05,,added,Role,05/02/2024 17:03:59,CASE_ADMIN,ROLE
sasadm,SAS Administrator,,2024-02-05,,added,Role,05/02/2024 17:03:59,CASE_ADVANCED,ROLE
sasadm,SAS Administrator,,2024-02-05,,added,Role,05/02/2024 17:03:59,CASE_ANALYST,ROLE
sasadm,SAS Administrator,,2024-02-05,,added,Role,05/02/2024 17:03:59,CASE_FILER,ROLE
sasadm,SAS Administrator,,2024-02-05,,added,Role,05/02/2024 17:03:59,CASE_INVESTIGATOR,ROLE
sasadm,SAS Administrator,,2024-02-05,,added,Role,05/02/2024 17:03:59,CASE_LEGAL,ROLE
sasadm,SAS Administrator,,2024-02-05,,added,Role,05/02/2024 17:03:59,CASE_MANAGER,ROLE
sasadm,SAS Administrator,,2024-02-05,,added,Role,05/02/2024 17:03:59,EFILE_TRANSMITTER,ROLE
sasadm,SAS Administrator,,2024-02-05,,updated,Folder,05/02/2024 17:03:59,Ent Case Mgmt Mid-Tier 6.3,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 17:04:07,Ent Case Mgmt Mid-Tier 6.3,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 17:04:15,ECM,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 17:04:15,Ent Case Mgmt Mid-Tier 6.3,
sasadm,SAS Administrator,,2024-02-05,,updated,Folder,05/02/2024 17:04:15,ECM,
sasadm,SAS Administrator,,2024-02-05,"s, ObjId=A55FVM56.A500000P to Role  Name=Anti-Money Laundering: Administrator, ObjId=A55FVM56.A500002G.",Add Member,IdentityGroup,05/02/2024 17:04:51,AML Administrators,Group
sasadm,SAS Administrator,,2024-02-05,"Role  Name=Anti-Money Laundering: Analyst, ObjId=A55FVM56.A500002D.",Add Member,IdentityGroup,05/02/2024 17:04:51,AML Analysts,Group
sasadm,SAS Administrator,,2024-02-05,"Role  Name=Anti-Money Laundering: E-File Manager, ObjId=A55FVM56.A500002H.",Add Member,IdentityGroup,05/02/2024 17:04:51,AML E-File Managers,Group
sasadm,SAS Administrator,,2024-02-05,"s, ObjId=A55FVM56.A500001R to IdentityGroup  Name=FCF Investigators, ObjId=A55FVM56.A500002C.",Add Member,IdentityGroup,05/02/2024 17:04:51,AML Investigators,Group
sasadm,SAS Administrator,,2024-02-05,"s, ObjId=A55FVM56.A500001R to Role  Name=Anti-Money Laundering: Investigator, ObjId=A55FVM56.A500002E.",Add Member,IdentityGroup,05/02/2024 17:04:51,AML Investigators,Group
sasadm,SAS Administrator,,2024-02-05,"IdentityGroup  Name=FCF Managers, ObjId=A55FVM56.A500002B.",Add Member,IdentityGroup,05/02/2024 17:04:51,AML Managers,Group
sasadm,SAS Administrator,,2024-02-05,"Role  Name=Anti-Money Laundering: Manager, ObjId=A55FVM56.A500002F.",Add Member,IdentityGroup,05/02/2024 17:04:51,AML Managers,Group
sasadm,SAS Administrator,,2024-02-05,"s, ObjId=A55FVM56.A500001S to Role  Name=Anti-Money Laundering: Scenario Administrator User, ObjId=A55FVM56.A500002I.",Add Member,IdentityGroup,05/02/2024 17:04:51,AML Scenario Administrators,Group
sasadm,SAS Administrator,,2024-02-05,"s, ObjId=A55FVM56.A500000Q to Role  Name=Customer Due Diligence: Administrator, ObjId=A55FVM56.A500002L.",Add Member,IdentityGroup,05/02/2024 17:04:51,CDD Administrators,Group
